tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
1799.00;fuerzas_armadas_entrada_1;144.11;4.84;1354.00;0.40;madre_vieja_salida_0;5.10;0.00;tripinfo_madre_ffaa_L.94 routing_madre_ffaa_L.94;445.00;madre_ffaa_L.94;1;3393.90;0.90;0.00;110.29;liviano;;3;16.00
1806.00;madre_vieja_entrada_0;821.32;13.66;1355.00;1.40;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.94 routing_ffaa_madre_L.94;451.00;ffaa_madre_L.94;1;3392.49;0.85;0.00;129.07;liviano;;3;50.00
1806.00;fuerzas_armadas_entrada_1;144.11;5.57;1632.00;0.00;costanera_salida_0;5.10;0.00;tripinfo_cost_ffaa_L.68 routing_cost_ffaa_L.68;174.00;cost_ffaa_L.68;1;1304.15;1.06;0.00;47.28;liviano;;1;11.00
1807.00;lecheria_entrada_0;316.19;13.34;1368.00;0.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.95 routing_ffaa_lech_L.95;439.00;ffaa_lech_L.95;1;2906.39;0.83;0.00;167.30;liviano;;3;102.00
1807.00;fuerzas_armadas_entrada_0;144.11;4.16;1386.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_cost_ffaa_L1.77 routing_cost_ffaa_L1.77;421.00;cost_ffaa_L1.77;1;2931.29;0.91;0.00;131.31;liviano;;2;22.00
1808.00;madre_vieja_entrada_0;821.32;13.21;1343.00;3.80;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.93 routing_ffaa_madre_L.93;465.00;ffaa_madre_L.93;1;3392.44;0.81;0.00;149.15;liviano;;4;65.00
1808.00;costanera_entrada_0;84.07;6.23;1476.00;0.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L.41 routing_rio_cost_L.41;332.00;rio_cost_L.41;1;1548.75;0.77;0.00;121.93;liviano;;2;84.00
1810.00;bissau_entrada_0;41.56;8.28;1447.00;7.00;av_rio_salida_0;5.10;0.00;tripinfo_res_bissau1.12 routing_res_bissau1.12;363.00;res_bissau1.12;1;2008.45;1.04;0.00;173.51;liviano;;4;111.00
1811.00;costanera_entrada_1;84.07;8.20;1553.00;5.00;lecheria_salida_0;2.30;0.00;tripinfo_lech_cost_M.43 routing_lech_cost_M.43;258.00;lech_cost_M.43;1;2229.33;1.07;0.00;108.23;moto;;0;0.00
1811.00;bissau_entrada_0;41.56;8.02;1684.00;4.00;lecheria_salida_0;2.30;0.00;tripinfo_res_bissau3.7 routing_res_bissau3.7;127.00;res_bissau3.7;1;1258.47;1.01;0.00;32.39;moto;;1;1.00
1814.00;lecheria_entrada_1;316.19;18.36;1404.00;0.00;fuerzas_armadas_salida_0;2.30;0.00;tripinfo_ffaa_lech_M.39 routing_ffaa_lech_M.39;410.00;ffaa_lech_M.39;1;2909.19;1.11;0.00;207.59;moto;;2;96.00
1814.00;bissau_entrada_0;41.56;8.05;1682.00;2.00;lecheria_salida_0;5.10;0.00;tripinfo_res_bissau.14 routing_res_bissau.14;132.00;res_bissau.14;1;1255.67;1.00;0.00;36.54;liviano;;1;1.00
1818.00;lecheria_entrada_1;316.19;16.73;1354.00;0.40;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.94 routing_ffaa_lech_L.94;464.00;ffaa_lech_L.94;1;2906.39;1.07;0.00;249.45;liviano;;3;123.00
1819.00;costanera_entrada_1;84.07;8.63;1542.00;6.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.128 routing_lech_cost_L.128;277.00;lech_cost_L.128;1;2226.53;1.05;0.00;112.39;liviano;;0;0.00
1819.00;costanera_entrada_0;84.07;7.21;1550.00;2.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.129 routing_lech_cost_L.129;269.00;lech_cost_L.129;1;2226.53;0.92;0.00;96.78;liviano;;1;1.00
1820.00;av_rio_entrada_0;228.82;8.01;1383.00;0.60;lecheria_salida_0;5.10;0.00;tripinfo_lech_rio_L.96 routing_lech_rio_L.96;437.00;lech_rio_L.96;1;3165.99;0.80;0.00;97.76;liviano;;3;12.00
1821.00;costanera_entrada_0;84.07;11.59;1589.00;5.00;lecheria_salida_0;2.30;0.00;tripinfo_lech_cost_M.44 routing_lech_cost_M.44;232.00;lech_cost_M.44;1;2229.33;1.40;0.00;113.78;moto;;1;12.00
1823.00;lecheria_entrada_0;316.19;12.08;1282.00;0.40;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.89 routing_ffaa_lech_L.89;541.00;ffaa_lech_L.89;1;2906.39;0.75;0.00;238.83;liviano;;3;146.00
1823.00;fuerzas_armadas_entrada_0;144.11;6.05;1658.00;2.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L1.46 routing_rio_cost_L1.46;165.00;rio_cost_L1.46;1;543.09;1.17;0.00;108.49;liviano;;2;93.00
1825.00;lecheria_entrada_1;316.19;14.33;1412.00;0.80;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.98 routing_ffaa_lech_L.98;413.00;ffaa_lech_L.98;1;2906.39;0.93;0.00;170.78;liviano;;2;95.00
1826.00;lecheria_entrada_0;316.19;12.57;1325.00;0.20;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.92 routing_ffaa_lech_L.92;501.00;ffaa_lech_L.92;1;2906.39;0.83;0.00;225.58;liviano;;4;134.00
1828.00;av_rio_entrada_0;228.82;10.05;1375.00;7.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_rio_L.95 routing_lech_rio_L.95;453.00;lech_rio_L.95;1;3175.27;0.96;0.00;168.14;liviano;;3;93.00
1829.00;civo_0;195.28;5.24;1680.00;0.00;av_rio_salida_0;5.10;0.00;tripinfo_res_civo.7 routing_res_civo.7;149.00;res_civo.7;1;1045.38;1.01;0.00;26.52;liviano;;0;0.00
1830.00;lecheria_entrada_1;316.19;17.64;1442.00;2.00;fuerzas_armadas_salida_0;2.30;0.00;tripinfo_ffaa_lech_M.40 routing_ffaa_lech_M.40;388.00;ffaa_lech_M.40;1;2909.19;1.11;0.00;176.62;moto;;2;88.00
1831.00;costanera_entrada_0;84.07;6.33;1560.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.130 routing_lech_cost_L.130;271.00;lech_cost_L.130;1;2226.53;0.80;0.00;73.19;liviano;;1;27.00
1831.00;lecheria_entrada_1;316.19;21.27;1610.00;2.00;costanera_salida_0;2.30;0.00;tripinfo_cost_lech_M.67 routing_cost_lech_M.67;221.00;cost_lech_M.67;1;2233.65;1.34;0.00;105.37;moto;;1;39.00
1831.00;costanera_entrada_1;84.07;7.18;1680.00;0.00;puerto_guaica_0;5.10;0.00;tripinfo_res_puerto1.7 routing_res_puerto1.7;151.00;res_puerto1.7;1;646.63;0.93;0.00;65.12;liviano;;1;25.00
1835.00;costanera_entrada_1;84.07;9.02;1541.00;11.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_C.17 routing_lech_cost_C.17;294.00;lech_cost_C.17;1;2231.71;1.16;15.00;123.83;carrito;;0;0.00
1842.00;lecheria_entrada_0;316.19;11.80;1203.00;3.00;fuerzas_armadas_salida_0;12.10;0.00;tripinfo_ffaa_lech_P.11 routing_ffaa_lech_P.11;639.00;ffaa_lech_P.11;1;2899.39;0.71;30.00;259.52;pesado;;5;150.00
1842.00;costanera_entrada_0;84.07;4.44;1515.00;3.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.126 routing_lech_cost_L.126;327.00;lech_cost_L.126;1;2231.71;0.55;0.00;40.89;liviano;;0;0.00
1842.00;costanera_entrada_1;84.07;6.76;1596.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.133 routing_lech_cost_L.133;246.00;lech_cost_L.133;1;2231.71;0.91;0.00;69.73;liviano;;2;4.00
1844.00;costanera_entrada_0;84.07;6.99;1573.00;1.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.131 routing_lech_cost_L.131;271.00;lech_cost_L.131;1;2231.71;0.91;0.00;96.47;liviano;;2;21.00
1844.00;costanera_entrada_1;84.07;7.47;1587.00;3.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.132 routing_lech_cost_L.132;257.00;lech_cost_L.132;1;2231.71;1.05;0.00;104.22;liviano;;3;12.00
1845.00;fuerzas_armadas_entrada_0;144.11;5.20;1695.00;3.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L1.47 routing_rio_cost_L1.47;150.00;rio_cost_L1.47;1;543.09;1.04;0.00;86.18;liviano;;3;65.00
1850.00;costanera_entrada_1;84.07;7.45;1623.00;3.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.135 routing_lech_cost_L.135;227.00;lech_cost_L.135;1;2231.71;0.92;0.00;53.87;liviano;;1;32.00
1851.00;costanera_entrada_0;84.07;6.01;1608.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.134 routing_lech_cost_L.134;243.00;lech_cost_L.134;1;2231.71;0.82;0.00;49.17;liviano;;1;3.00
1851.00;costanera_entrada_1;84.07;7.52;1625.00;5.00;lecheria_salida_0;2.30;0.00;tripinfo_lech_cost_M.45 routing_lech_cost_M.45;226.00;lech_cost_M.45;1;2229.33;0.92;0.00;51.06;moto;;1;33.00
1855.00;fuerzas_armadas_entrada_0;144.11;3.60;1731.00;3.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L1.48 routing_rio_cost_L1.48;124.00;rio_cost_L1.48;1;543.09;0.86;0.00;47.71;liviano;;2;28.00
1859.00;fuerzas_armadas_entrada_0;144.11;4.30;1766.00;2.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L1.49 routing_rio_cost_L1.49;93.00;rio_cost_L1.49;1;543.09;0.91;0.00;20.72;liviano;;1;3.00
1862.00;lecheria_entrada_1;316.19;13.01;1606.00;0.40;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.223 routing_cost_lech_L.223;256.00;cost_lech_L.223;1;2236.88;0.83;0.00;81.59;liviano;;1;34.00
1863.00;lecheria_entrada_0;316.19;15.13;1613.00;0.20;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.224 routing_cost_lech_L.224;250.00;cost_lech_L.224;1;2230.85;0.98;0.00;103.48;liviano;;1;30.00
1863.00;costanera_entrada_0;84.07;6.39;1647.00;3.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.137 routing_lech_cost_L.137;216.00;lech_cost_L.137;1;2231.71;0.90;0.00;39.66;liviano;;1;9.00
1865.00;lecheria_entrada_1;316.19;13.98;1599.00;0.60;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.222 routing_cost_lech_L.222;266.00;cost_lech_L.222;1;2230.85;0.92;0.00;107.82;liviano;;2;43.00
1865.00;fuerzas_armadas_entrada_0;144.11;4.14;1804.00;4.00;res_salida_0;5.10;0.00;tripinfo_res_perrokero3.10 routing_res_perrokero3.10;61.00;res_perrokero3.10;0;254.78;0.88;0.00;8.37;liviano;;0;0.00
1866.00;madre_vieja_entrada_0;821.32;17.07;1440.00;0.00;res_salida_0;5.10;0.00;tripinfo_res_perrokero.8 routing_res_perrokero.8;426.00;res_perrokero.8;1;3344.14;1.07;0.00;163.01;liviano;;2;87.00
1867.00;lecheria_entrada_0;316.19;10.18;1340.00;0.80;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.93 routing_ffaa_lech_L.93;527.00;ffaa_lech_L.93;1;2906.39;0.65;0.00;181.70;liviano;;3;103.00
1867.00;costanera_entrada_0;84.07;6.89;1548.00;0.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L.43 routing_rio_cost_L.43;319.00;rio_cost_L.43;1;1548.75;0.87;0.00;134.78;liviano;;2;98.00
1868.00;lecheria_entrada_1;316.19;14.00;1635.00;0.60;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.227 routing_cost_lech_L.227;233.00;cost_lech_L.227;1;2236.88;0.87;0.00;65.86;liviano;;1;7.00
1869.00;costanera_entrada_0;84.07;5.69;1512.00;0.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L.42 routing_rio_cost_L.42;357.00;rio_cost_L.42;1;1548.75;0.74;0.00;138.91;liviano;;3;102.00
1870.00;costanera_entrada_1;84.07;6.61;1638.00;6.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.136 routing_lech_cost_L.136;232.00;lech_cost_L.136;1;2226.53;0.86;0.00;44.97;liviano;;2;21.00
1871.00;costanera_entrada_0;84.07;7.21;1661.00;5.00;lecheria_salida_0;2.30;0.00;tripinfo_lech_cost_M.46 routing_lech_cost_M.46;210.00;lech_cost_M.46;1;2229.33;0.96;0.00;42.56;moto;;2;8.00
1872.00;madre_vieja_entrada_0;821.32;12.64;1317.00;6.60;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.91 routing_ffaa_madre_L.91;555.00;ffaa_madre_L.91;1;3392.44;0.81;0.00;229.75;liviano;;4;135.00
1872.00;lecheria_entrada_0;316.19;12.82;1642.00;0.40;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.228 routing_cost_lech_L.228;230.00;cost_lech_L.228;1;2230.85;0.79;0.00;48.77;liviano;;1;2.00
1872.00;res_entrada_0;97.65;3.35;1805.00;5.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_res_perrokero4.10 routing_res_perrokero4.10;67.00;res_perrokero4.10;1;262.64;0.81;0.00;21.27;liviano;;2;3.00
1873.00;lecheria_entrada_0;316.19;15.27;1628.00;0.80;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.226 routing_cost_lech_L.226;245.00;cost_lech_L.226;1;2230.85;0.92;0.00;72.68;liviano;;1;15.00
1873.00;lecheria_entrada_1;316.19;13.13;1660.00;4.00;costanera_salida_0;2.30;0.00;tripinfo_cost_lech_M.69 routing_cost_lech_M.69;213.00;cost_lech_M.69;1;2233.65;0.80;0.00;32.45;moto;;0;0.00
1874.00;costanera_entrada_0;84.07;7.11;1590.00;6.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_res_perrokero5.44 routing_res_perrokero5.44;284.00;res_perrokero5.44;1;1321.78;0.94;0.00;130.82;liviano;;2;91.00
1877.00;lecheria_entrada_1;316.19;14.71;1664.00;0.80;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.231 routing_cost_lech_L.231;213.00;cost_lech_L.231;1;2236.88;0.92;0.00;55.30;liviano;;0;0.00
1879.00;av_rio_entrada_0;228.82;9.00;1801.00;1.00;res_salida_0;5.10;0.00;tripinfo_res_perrokero1.10 routing_res_perrokero1.10;78.00;res_perrokero1.10;1;501.42;0.84;0.00;9.85;liviano;;0;0.00
1880.00;lecheria_entrada_0;316.19;12.11;1311.00;1.91;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_C.12 routing_ffaa_lech_C.12;569.00;ffaa_lech_C.12;1;2906.39;0.82;15.00;252.06;carrito;;5;137.00
1882.00;costanera_entrada_0;84.07;6.09;1534.00;4.00;lecheria_salida_0;12.10;0.00;tripinfo_lech_cost_P.17 routing_lech_cost_P.17;348.00;lech_cost_P.17;1;2224.71;0.75;30.00;90.00;pesado;;2;26.00
1885.00;lecheria_entrada_0;316.19;12.24;1658.00;2.00;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.230 routing_cost_lech_L.230;227.00;cost_lech_L.230;1;2236.88;0.80;0.00;43.58;liviano;;0;0.00
1886.00;lecheria_entrada_1;316.19;13.20;1634.00;2.00;costanera_salida_0;2.30;0.00;tripinfo_cost_lech_M.68 routing_cost_lech_M.68;252.00;cost_lech_M.68;1;2239.68;0.80;0.00;59.76;moto;;1;11.00
1887.00;lecheria_entrada_1;316.19;16.64;1592.00;0.80;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.221 routing_cost_lech_L.221;295.00;cost_lech_L.221;1;2236.88;1.08;0.00;149.02;liviano;;2;52.00
1887.00;lecheria_entrada_0;316.19;14.40;1620.00;0.00;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.225 routing_cost_lech_L.225;267.00;cost_lech_L.225;1;2236.88;0.88;0.00;93.12;liviano;;2;24.00
1888.00;lecheria_entrada_0;316.19;18.60;1369.00;1.00;fuerzas_armadas_salida_0;2.30;0.00;tripinfo_ffaa_lech_M.38 routing_ffaa_lech_M.38;519.00;ffaa_lech_M.38;1;2909.19;1.70;0.00;364.07;moto;;3;107.00
1889.00;fuerzas_armadas_entrada_1;144.11;4.96;1803.00;3.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L1.50 routing_rio_cost_L1.50;86.00;rio_cost_L1.50;1;543.09;0.92;0.00;13.91;liviano;;1;1.00
1891.00;fuerzas_armadas_entrada_0;144.11;3.62;1369.00;1.00;lecheria_salida_0;5.10;0.00;tripinfo_cost_ffaa_L1.76 routing_cost_ffaa_L1.76;522.00;cost_ffaa_L1.76;1;2931.26;0.89;0.00;220.46;liviano;;4;129.00
1892.00;av_rio_entrada_0;228.82;10.45;1397.00;0.20;lecheria_salida_0;5.10;0.00;tripinfo_lech_rio_L.97 routing_lech_rio_L.97;495.00;lech_rio_L.97;1;3170.09;0.95;0.00;204.62;liviano;;4;107.00
1893.00;fuerzas_armadas_entrada_0;144.11;5.77;1368.00;0.00;madre_vieja_salida_0;5.10;0.00;tripinfo_madre_ffaa_L.95 routing_madre_ffaa_L.95;525.00;madre_ffaa_L.95;1;3393.87;1.07;0.00;227.83;liviano;;5;117.00
1895.00;costanera_entrada_0;84.07;7.87;1634.00;14.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_C.18 routing_lech_cost_C.18;261.00;lech_cost_C.18;1;2231.71;1.08;15.00;88.84;carrito;;3;34.00
1896.00;lecheria_entrada_1;316.19;16.74;1653.00;4.20;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.229 routing_cost_lech_L.229;243.00;cost_lech_L.229;1;2236.88;1.05;0.00;82.46;liviano;;1;1.00
1896.00;lecheria_entrada_0;316.19;12.72;1682.00;2.00;puerto_guaica_0;5.10;0.00;tripinfo_res_puerto2.7 routing_res_puerto2.7;214.00;res_puerto2.7;1;1727.88;0.82;0.00;71.61;liviano;;1;22.00
1897.00;madre_vieja_entrada_0;821.32;11.10;1371.00;3.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.95 routing_ffaa_madre_L.95;526.00;ffaa_madre_L.95;1;3392.44;0.68;0.00;153.38;liviano;;2;98.00
1901.00;lecheria_entrada_1;316.19;21.36;1513.00;1.00;fuerzas_armadas_salida_0;2.30;0.00;tripinfo_ffaa_lech_M.42 routing_ffaa_lech_M.42;388.00;ffaa_lech_M.42;1;2909.19;1.29;0.00;204.58;moto;;2;97.00
1904.00;lecheria_entrada_1;316.19;16.29;1498.00;0.40;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.104 routing_ffaa_lech_L.104;406.00;ffaa_lech_L.104;1;2906.39;1.01;0.00;184.98;liviano;;2;95.00
1905.00;madre_vieja_entrada_1;821.32;23.51;1443.00;3.00;res_salida_0;2.30;0.00;tripinfo_res_perrokero2.4 routing_res_perrokero2.4;462.00;res_perrokero2.4;1;3346.89;1.46;0.00;268.11;moto;;4;104.00
1906.00;lecheria_entrada_0;316.19;12.67;1440.00;0.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.100 routing_ffaa_lech_L.100;466.00;ffaa_lech_L.100;1;2906.39;0.81;0.00;189.77;liviano;;3;119.00
1906.00;lecheria_entrada_1;316.19;23.12;1476.00;0.00;fuerzas_armadas_salida_0;2.30;0.00;tripinfo_ffaa_lech_M.41 routing_ffaa_lech_M.41;430.00;ffaa_lech_M.41;1;2909.19;1.40;0.00;258.41;moto;;3;110.00
1909.00;fuerzas_armadas_entrada_0;144.11;4.76;1311.00;0.60;madre_vieja_salida_0;5.10;0.00;tripinfo_madre_ffaa_L.91 routing_madre_ffaa_L.91;598.00;madre_ffaa_L.91;1;3393.90;0.91;0.00;258.14;liviano;;5;135.00
1911.00;bissau_entrada_0;41.56;7.46;1560.00;0.00;av_rio_salida_0;5.10;0.00;tripinfo_res_bissau1.13 routing_res_bissau1.13;351.00;res_bissau1.13;1;2008.45;0.91;0.00;136.10;liviano;;2;95.00
1914.00;lecheria_entrada_1;316.19;16.80;1678.00;0.40;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.233 routing_cost_lech_L.233;236.00;cost_lech_L.233;1;2230.85;1.02;0.00;95.95;liviano;;1;47.00
1915.00;av_rio_entrada_0;228.82;7.16;1362.00;8.40;lecheria_salida_0;5.10;0.00;tripinfo_lech_rio_L.94 routing_lech_rio_L.94;553.00;lech_rio_L.94;1;3165.99;0.76;0.00;193.07;liviano;;5;119.00
1916.00;av_rio_entrada_1;228.82;11.80;1426.00;0.40;lecheria_salida_0;5.10;0.00;tripinfo_lech_rio_L.99 routing_lech_rio_L.99;490.00;lech_rio_L.99;1;3170.09;1.08;0.00;232.08;liviano;;5;131.00
1916.00;lecheria_entrada_1;316.19;19.27;1682.00;2.00;costanera_salida_0;2.30;0.00;tripinfo_cost_lech_M.70 routing_cost_lech_M.70;234.00;cost_lech_M.70;1;2233.65;1.19;0.00;104.89;moto;;1;47.00
1918.00;lecheria_entrada_0;316.19;12.23;1397.00;0.20;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.97 routing_ffaa_lech_L.97;521.00;ffaa_lech_L.97;1;2906.39;0.76;0.00;224.12;liviano;;3;150.00
1918.00;lecheria_entrada_1;316.19;13.77;1426.00;0.40;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_lech_L.99 routing_ffaa_lech_L.99;492.00;ffaa_lech_L.99;1;2906.39;0.90;0.00;236.84;liviano;;4;132.00
1918.00;costanera_entrada_0;84.07;6.90;1680.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.140 routing_lech_cost_L.140;238.00;lech_cost_L.140;1;2226.53;0.97;0.00;66.16;liviano;;0;0.00
1919.00;costanera_entrada_1;84.07;8.06;1668.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.139 routing_lech_cost_L.139;251.00;lech_cost_L.139;1;2231.71;1.07;0.00;101.36;liviano;;1;1.00
1922.00;costanera_entrada_0;84.07;5.70;1659.00;3.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.138 routing_lech_cost_L.138;263.00;lech_cost_L.138;1;2231.71;0.81;0.00;67.61;liviano;;0;0.00
1923.00;lecheria_entrada_1;316.19;18.52;1706.00;2.00;costanera_salida_0;2.30;0.00;tripinfo_cost_lech_M.71 routing_cost_lech_M.71;217.00;cost_lech_M.71;1;2233.65;1.15;0.00;90.85;moto;;1;26.00
1924.00;costanera_entrada_0;84.07;9.94;1697.00;5.00;lecheria_salida_0;2.30;0.00;tripinfo_lech_cost_M.47 routing_lech_cost_M.47;227.00;lech_cost_M.47;1;2234.51;1.30;0.00;101.37;moto;;3;32.00
1926.00;lecheria_entrada_0;316.19;12.98;1685.00;0.20;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.234 routing_cost_lech_L.234;241.00;cost_lech_L.234;1;2236.88;0.81;0.00;62.47;liviano;;1;36.00
1926.00;costanera_entrada_0;84.07;7.67;1695.00;3.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.141 routing_lech_cost_L.141;231.00;lech_cost_L.141;1;2231.71;0.93;0.00;60.21;liviano;;1;27.00
1927.00;madre_vieja_entrada_0;821.32;17.24;1499.00;1.40;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.104 routing_ffaa_madre_L.104;428.00;ffaa_madre_L.104;1;3392.44;1.07;0.00;182.91;liviano;;3;106.00
1928.00;fuerzas_armadas_entrada_1;144.11;6.02;1395.00;0.00;madre_vieja_salida_0;2.30;0.00;tripinfo_madre_ffaa_M.31 routing_madre_ffaa_M.31;533.00;madre_ffaa_M.31;1;3396.70;1.17;0.00;252.62;moto;;6;146.00
1928.00;costanera_entrada_0;84.07;7.67;1704.00;0.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_cost_L.142 routing_lech_cost_L.142;224.00;lech_cost_L.142;1;2231.71;0.94;0.00;53.94;liviano;;1;19.00
1929.00;av_rio_entrada_0;228.82;7.52;1302.00;6.00;lecheria_salida_0;5.10;0.00;tripinfo_lech_rio_L.90 routing_lech_rio_L.90;627.00;lech_rio_L.90;1;3170.09;0.70;0.00;240.02;liviano;;4;165.00
1930.00;lecheria_entrada_0;316.19;13.35;1692.00;0.00;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.235 routing_cost_lech_L.235;238.00;cost_lech_L.235;1;2230.85;0.82;0.00;62.18;liviano;;1;31.00
1930.00;lecheria_entrada_1;316.19;15.23;1707.00;0.60;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.237 routing_cost_lech_L.237;223.00;cost_lech_L.237;1;2230.85;0.98;0.00;76.21;liviano;;1;22.00
1932.00;madre_vieja_entrada_0;821.32;14.20;1398.00;1.20;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.97 routing_ffaa_madre_L.97;534.00;ffaa_madre_L.97;1;3392.49;0.90;0.00;219.05;liviano;;6;111.00
1933.00;fuerzas_armadas_entrada_0;144.11;3.08;1608.00;0.00;costanera_salida_0;5.10;0.00;tripinfo_cost_ffaa_L.67 routing_cost_ffaa_L.67;325.00;cost_ffaa_L.67;1;1304.12;0.68;0.00;128.05;liviano;;3;76.00
1933.00;lecheria_entrada_0;316.19;15.86;1721.00;0.20;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.239 routing_cost_lech_L.239;212.00;cost_lech_L.239;1;2230.85;1.02;0.00;70.66;liviano;;1;11.00
1936.00;fuerzas_armadas_entrada_0;144.11;3.51;1839.00;3.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L1.51 routing_rio_cost_L1.51;97.00;rio_cost_L1.51;1;543.09;0.79;0.00;14.03;liviano;;0;0.00
1938.00;lecheria_entrada_1;316.19;16.78;1732.00;4.00;costanera_salida_0;2.30;0.00;tripinfo_cost_lech_M.72 routing_cost_lech_M.72;206.00;cost_lech_M.72;1;2239.68;1.05;0.00;52.37;moto;;2;3.00
1941.00;madre_vieja_entrada_0;821.32;16.38;1515.00;3.00;fuerzas_armadas_salida_0;5.10;0.00;tripinfo_ffaa_madre_L.105 routing_ffaa_madre_L.105;426.00;ffaa_madre_L.105;1;3392.44;0.99;0.00;167.84;liviano;;3;91.00
1941.00;lecheria_entrada_0;316.19;14.54;1730.00;2.00;costanera_salida_0;5.10;0.00;tripinfo_cost_lech_L.240 routing_cost_lech_L.240;211.00;cost_lech_L.240;1;2236.88;0.87;0.00;41.19;liviano;;1;5.00
1943.00;costanera_entrada_0;84.07;7.89;1620.00;0.00;av_rio_salida_0;5.10;0.00;tripinfo_rio_cost_L.45 routing_rio_cost_L.45;323.00;rio_cost_L.45;1;1548.75;1.02;0.00;166.11;liviano;;3;115.00
